DATE;OPEN;HIGH;LOW;CLOSE;VOL
20180320;255.9500000;257.3400000;250.4000000;257.1500000;62915590
20180321;258.0000000;270.0000000;257.2300000;268.8800000;69873420
20180322;269.9700000;271.8000000;264.1000000;265.5000000;55515720
20180323;259.0300000;264.2500000;259.0300000;262.0000000;45451970
20180326;262.0200000;264.8700000;255.0000000;255.0000000;56781030
20180327;256.9900000;258.4300000;252.2700000;258.0000000;45103320
20180328;255.5000000;256.1200000;250.7500000;251.5000000;43708220
20180329;252.1400000;255.6000000;252.1400000;252.9000000;33595950
20180330;254.0200000;254.4900000;252.8000000;253.5700000;10854540
20180402;253.6000000;258.3400000;249.9900000;249.9900000;35423370
20180403;250.0100000;251.9300000;245.3800000;251.6000000;63712830
20180404;252.2200000;255.7700000;249.0900000;255.6900000;51988700
20180405;257.2600000;262.8900000;255.9200000;262.0000000;52541810
20180406;260.6400000;262.3200000;256.0100000;256.7600000;40147790
20180409;255.1000000;255.3000000;205.0000000;213.0000000;249893540
20180410;211.2400000;224.4700000;197.0000000;215.4800000;242110550
20180411;213.9800000;223.6000000;204.2400000;208.0000000;185548360
20180412;214.5900000;218.3900000;208.5000000;212.2100000;126646690
20180413;213.3600000;216.7000000;203.1400000;204.7000000;106807820
20180416;199.3500000;208.0000000;191.5000000;192.0600000;199130330
20180417;203.0300000;207.8700000;200.0000000;207.5000000;168916840
20180418;209.0200000;219.9300000;208.2500000;215.8700000;173838350
20180419;217.3400000;222.2200000;212.0000000;213.4500000;133397880
20180420;214.0200000;216.2700000;212.1300000;215.3600000;57747950
20180423;216.4800000;223.5000000;213.2200000;223.2500000;116819360
20180424;225.9200000;228.4300000;221.3000000;223.0000000;83740550
20180425;220.1300000;223.7800000;218.2000000;220.4500000;69521980
20180426;221.5700000;222.5900000;216.0000000;220.7000000;73144200
20180427;221.3700000;224.4300000;217.6200000;223.9100000;81902940
20180428;224.4000000;224.9900000;222.4000000;224.8000000;10305690
20180430;224.5000000;228.2000000;221.5800000;226.9900000;39339460
20180502;224.5000000;230.0000000;224.0200000;229.0200000;39843120
20180503;228.4200000;232.7400000;227.5000000;228.0300000;79557540
20180504;229.5900000;230.9400000;225.7000000;228.5500000;48071660
20180507;230.2000000;232.1800000;229.0600000;229.8600000;37180430
20180508;227.7700000;228.4800000;224.5000000;226.7000000;55830890
20180510;228.5000000;234.1400000;228.3700000;233.7000000;72107560
20180511;234.3000000;237.9500000;233.7400000;235.7200000;55032410
20180514;236.2200000;237.8000000;234.0300000;237.8000000;34741670
20180515;237.5000000;237.5000000;230.4000000;231.3900000;52925240
20180516;230.8800000;232.0000000;226.7000000;229.8000000;70111320
20180517;230.0200000;231.2500000;226.0500000;226.0500000;43411210
20180518;225.7100000;228.1600000;222.2000000;222.2000000;60256410
20180521;223.5500000;226.8000000;223.5500000;226.2100000;38947410
20180522;227.2700000;227.2700000;222.9500000;225.6000000;43217100
20180523;223.1200000;224.0700000;221.0000000;221.0000000;48689890
20180524;221.9200000;223.7000000;221.1200000;222.0100000;37182550
20180525;222.5200000;223.4800000;219.0000000;220.0000000;50121930
20180528;219.4700000;221.5000000;219.2000000;220.9000000;23163930
20180529;220.6500000;222.1300000;217.1000000;219.0000000;35915960
20180530;219.3000000;221.5500000;217.8800000;221.0100000;48577040
20180531;221.9800000;224.3500000;220.0000000;222.3600000;67355330
20180601;221.5000000;222.7700000;220.0000000;220.0000000;35486150
20180604;221.1400000;222.6700000;218.5700000;220.0000000;32190880
20180605;220.0000000;220.7900000;214.5100000;215.5600000;51356070
20180606;216.0100000;218.1900000;214.6500000;217.9000000;35757900
20180607;218.9400000;219.4500000;216.4100000;216.4100000;32382500
20180608;215.9900000;217.0000000;210.2500000;210.9500000;67550410
20180609;211.5200000;213.2700000;211.5000000;212.6000000;6450540
20180611;212.5800000;213.6100000;208.3300000;210.3500000;28258150
20180613;211.2500000;216.1300000;209.6300000;215.0000000;48493030
20180614;214.8000000;217.4900000;213.6000000;214.0000000;42714160
20180615;213.9000000;215.0000000;207.9000000;209.3600000;86197300
20180618;209.0000000;211.2000000;205.0100000;206.3000000;54250200
20180619;204.0000000;206.7700000;202.1100000;206.0000000;51282280
20180620;207.0200000;212.3700000;207.0200000;212.2000000;60940670
20180621;212.2000000;214.1600000;208.6200000;210.4000000;65015400
20180622;211.6300000;215.0000000;209.6200000;214.4300000;67423210
20180625;204.5000000;206.9400000;202.5100000;202.5100000;56116320
20180626;203.5100000;205.0000000;199.6000000;199.9100000;54707960
20180627;201.8500000;209.3300000;198.5500000;207.9500000;80687300
20180628;207.8100000;210.6300000;207.0100000;208.5000000;46830280
20180629;210.1200000;218.3000000;210.0900000;218.0000000;76660960
20180702;217.0100000;222.8300000;216.0000000;221.0100000;55104090
20180703;221.2000000;222.4500000;217.1000000;218.4500000;38357870
20180704;218.3000000;219.5600000;216.6100000;217.7000000;20256320
20180705;217.4800000;224.5400000;216.8500000;224.5400000;53715930
20180706;225.0200000;227.5900000;221.6100000;226.7100000;55137560
20180709;228.5000000;231.2400000;228.2000000;230.0000000;49493270
20180710;230.9500000;232.2500000;228.0000000;230.3000000;43190130
20180711;229.2000000;229.2000000;224.8000000;227.5700000;57983440
20180712;226.7600000;228.4500000;225.1000000;226.6000000;40332870
20180713;227.3000000;230.8600000;227.2200000;229.8500000;39581560
20180716;230.1000000;231.0000000;226.4200000;227.9900000;35476130
20180717;226.9100000;227.0000000;220.5200000;222.5000000;62529500
20180718;222.0000000;224.0000000;215.6400000;216.2800000;61074310
20180719;216.8000000;217.1100000;206.5600000;207.5000000;93226350
20180720;207.8000000;210.9500000;201.1000000;204.3400000;126624340
20180723;205.4200000;210.4000000;205.2500000;208.4200000;55220910
20180724;208.9200000;215.4500000;208.9200000;215.4500000;54048140
20180725;210.9900000;215.4500000;208.3400000;213.7000000;76238900
20180726;215.7000000;216.5100000;209.1100000;210.0000000;59569060
20180727;210.0000000;211.2200000;205.5800000;208.9000000;58570630
20180730;207.7700000;212.4900000;206.5600000;211.3300000;48306180
20180731;211.0200000;214.9400000;210.2400000;214.8600000;45243210
20180801;213.6100000;215.2000000;210.5700000;210.6000000;37524870
20180802;209.0000000;211.7200000;205.1300000;206.6000000;57931080
20180803;206.4900000;206.5500000;202.0000000;202.2100000;74011290
20180806;201.8000000;205.2000000;199.5700000;203.9000000;52568260
20180807;205.1900000;207.9500000;201.5500000;201.7900000;60405360
20180808;201.5300000;202.4500000;191.5100000;193.2000000;142013410
20180809;189.9900000;195.9000000;182.0600000;195.9000000;160034960
20180810;193.9800000;196.8500000;183.0100000;186.1500000;113458060
20180813;182.1600000;193.3900000;180.1500000;190.0000000;106247260
20180814;192.9800000;195.9800000;188.2000000;192.7600000;82639580
20180815;192.3500000;194.0000000;186.5300000;187.9800000;77677680
20180816;189.0100000;192.2800000;188.2200000;191.6000000;54658510
20180817;191.8100000;192.4300000;188.5900000;189.5500000;45174790
20180820;190.9800000;193.9900000;190.6400000;191.2000000;49215120
20180821;192.0100000;192.3400000;189.5500000;191.8000000;40308740
20180822;192.4300000;193.6900000;187.5600000;187.8000000;66350360
20180823;188.4000000;189.0600000;178.5500000;178.7100000;147543270
20180824;178.0000000;180.3900000;172.8000000;180.3900000;132957000
20180827;181.4800000;183.8300000;180.5200000;183.2700000;51580770
20180828;183.4400000;184.6400000;181.2200000;182.0000000;49544520
20180829;182.6000000;183.8500000;181.3100000;183.5000000;39202670
20180830;184.6100000;185.5700000;177.2500000;178.0000000;66083800
20180831;177.6000000;182.0000000;175.6100000;182.0000000;63727210
20180903;181.7200000;182.8700000;180.1500000;181.2100000;31215900
20180904;182.0000000;182.4900000;177.7100000;179.5000000;56682000
20180905;178.5000000;181.2500000;178.2800000;178.4600000;44378140
20180906;177.9800000;180.1800000;175.0000000;175.0000000;49093170
20180907;175.4700000;177.4500000;173.8500000;174.9000000;68384820
20180910;175.0500000;175.9700000;169.8500000;171.2100000;77583280
20180911;171.2400000;172.6700000;165.9000000;169.3600000;93215820
20180912;170.2300000;175.1900000;169.4000000;173.9000000;93403230
20180913;174.5000000;189.0400000;174.5000000;183.5000000;194705800
20180914;185.0000000;189.0000000;182.5300000;188.7100000;127770380
20180917;190.0000000;192.0700000;186.6000000;188.1100000;66793190
20180918;188.3000000;192.6900000;186.5100000;191.6500000;83573220
20180919;192.3400000;193.9700000;191.4700000;193.9000000;60947040
20180920;194.3100000;197.7300000;191.1600000;191.1600000;132774700
20180921;191.1900000;194.6800000;188.8300000;193.4400000;108957030
20180924;194.5000000;199.0600000;194.2900000;198.7500000;75925070
20180925;199.7000000;201.0000000;195.0600000;195.5500000;89873560
20180926;195.5400000;197.4000000;193.5900000;195.7900000;61921270
20180927;195.0000000;204.1000000;194.5600000;204.1000000;101237930
20180928;204.9300000;205.6700000;200.1000000;203.3200000;101713950
20181001;204.5000000;205.2500000;201.7100000;204.2000000;54910300
20181002;205.1700000;205.9800000;198.6200000;199.5000000;78785280
20181003;200.0000000;202.4700000;196.8500000;198.3000000;76596520
20181004;197.9100000;198.1900000;189.2500000;189.3500000;87366140
20181005;188.9800000;191.5900000;185.0500000;187.2000000;103113200
20181008;187.0500000;193.6000000;182.5100000;191.8500000;82473320
20181009;193.5000000;196.0400000;188.7000000;191.2500000;85996750
20181010;192.0000000;195.1200000;188.8100000;189.8900000;67252690
20181011;184.8400000;187.8300000;182.3000000;185.2700000;124815860
20181012;187.8000000;192.1600000;187.6100000;191.8500000;62953360
20181015;192.5000000;193.8900000;189.4500000;190.9200000;54179560
20181016;190.0200000;196.2000000;189.0000000;196.0500000;63932100
20181017;198.4000000;198.8000000;192.9200000;194.0500000;78536820
20181018;193.4800000;194.2000000;190.8000000;191.0000000;49316170
20181019;191.2000000;191.7000000;183.8000000;183.8000000;96812630
20181022;184.8400000;187.7200000;180.0300000;180.7000000;92794800
20181023;178.8900000;182.5000000;177.0200000;181.0000000;77734500
20181024;182.5100000;189.2500000;180.5000000;188.0100000;106766580
20181025;185.6600000;188.7500000;184.0300000;186.7100000;79879160
20181026;185.7700000;185.8500000;178.2700000;181.0000000;92743040
20181029;180.6000000;186.3000000;178.6400000;185.5900000;61308190
20181030;183.9000000;186.8200000;181.7400000;184.7800000;60947920
20181031;186.1700000;189.8000000;184.8300000;189.8000000;66807090
20181101;189.5400000;191.3600000;186.7000000;188.6700000;77488300
20181102;189.9700000;192.9800000;188.5700000;192.6000000;69101360
20181106;194.5100000;197.8500000;193.7300000;197.8000000;65475770
20181107;197.4100000;203.0000000;195.4000000;201.9000000;98584000
20181108;201.9800000;204.7000000;200.1000000;202.8900000;94674040
20181109;200.3800000;201.9600000;194.3300000;195.7500000;95906430
20181112;197.9700000;201.8500000;196.4000000;196.8200000;82176760
20181113;195.5000000;199.7000000;193.6800000;196.5600000;78488310
20181114;195.2100000;199.5600000;193.1800000;199.2000000;82924950
20181115;200.0200000;202.5000000;199.5000000;200.1500000;62195840
20181116;201.1200000;203.5000000;198.7100000;199.2600000;66333750
20181119;198.9500000;200.7000000;197.5000000;197.9900000;50476830
20181120;197.2500000;197.8000000;191.8100000;194.2100000;66342610
20181121;194.0700000;198.4000000;193.3800000;197.5000000;58394580
20181122;197.9500000;200.0100000;195.9200000;199.4000000;49689840
20181123;198.5800000;198.7700000;194.8600000;197.3000000;50857500
20181126;197.5000000;197.7900000;185.5300000;188.5000000;117217680
20181127;189.9200000;192.4500000;188.1100000;191.0300000;87678410
20181128;191.6100000;193.2700000;189.4500000;190.2000000;60212610
20181129;191.8500000;196.3700000;191.1000000;195.7600000;83062140
20181130;194.0500000;194.2500000;191.2200000;194.0000000;67218160
20181203;197.9900000;201.9000000;197.5800000;200.3000000;81371000
20181204;200.3000000;200.7000000;196.9300000;199.0000000;57830610
20181205;195.6900000;196.8000000;194.0500000;196.0000000;49420360
20181206;194.0000000;194.2300000;190.1100000;192.1900000;64405800
20181207;193.5100000;196.3500000;192.2000000;195.0100000;63935050
20181210;192.7200000;193.9200000;190.3900000;191.8000000;61557850
20181211;192.1800000;193.8000000;190.2000000;192.5700000;54785390
20181212;193.3000000;193.9000000;190.4500000;190.4500000;50917260
20181213;190.2300000;191.5500000;188.5600000;189.1700000;43425460
20181214;188.8500000;189.1000000;183.7300000;184.9300000;73219440
20181217;184.6500000;186.9600000;182.1100000;182.3000000;59793100
20181218;180.6600000;186.6000000;180.3700000;186.6000000;79653690
20181219;185.4500000;188.8500000;184.3500000;188.8500000;61556660
20181220;185.9500000;191.8200000;185.3100000;189.3000000;87727280
20181221;188.7400000;190.0500000;185.7000000;186.7900000;60615750
20181224;186.1000000;187.2600000;183.5100000;184.3000000;32561380
20181225;182.4100000;183.4700000;179.0400000;183.3000000;34631200
20181226;183.9200000;185.5000000;182.3500000;183.4000000;30069720
20181227;187.2000000;187.4000000;184.1800000;185.0000000;47328110
20181228;185.7800000;187.2200000;184.9800000;186.5000000;39791870
20181229;186.9000000;187.0000000;185.3100000;186.3000000;9136600
20190103;186.3700000;191.5000000;186.0000000;186.9900000;40105780
20190104;187.9900000;190.9900000;187.7700000;190.9900000;32537090
20190108;191.6600000;193.1800000;190.3700000;191.2400000;38581950
20190109;192.7100000;197.0000000;192.1000000;197.0000000;70633230
20190110;196.3000000;197.6400000;195.0300000;196.7500000;56211650
20190111;197.1300000;198.9600000;195.6100000;196.8000000;63643670
20190114;195.6800000;197.4400000;194.0000000;196.8000000;44643520
20190115;197.3900000;198.8400000;195.9100000;198.0000000;52994790
20190116;198.6400000;201.3000000;198.0200000;201.2600000;62392390
20190117;201.6700000;203.5500000;201.0500000;203.3200000;59827610
20190118;204.6000000;208.4400000;203.8300000;208.4400000;74159420
20190121;208.9200000;210.2000000;207.1700000;207.1700000;55401630
20190122;206.6500000;208.8800000;205.6300000;207.9500000;51269620
20190123;207.7500000;212.0000000;207.5200000;210.4000000;79629180
20190124;210.4000000;213.4300000;208.5500000;212.2000000;78312890
20190125;212.7700000;214.1400000;211.0100000;212.0000000;58500020
20190128;212.0000000;213.3000000;207.6300000;209.7000000;56384930
20190129;209.7100000;214.4900000;206.9100000;213.6100000;63896190
20190130;213.8000000;215.7000000;212.2200000;213.1400000;59281660
20190131;215.1700000;218.1000000;214.6700000;217.9000000;80129070
20190201;217.9900000;218.7000000;215.0100000;216.2900000;55398450
20190204;216.2500000;217.1400000;215.0600000;215.5000000;40874530
20190205;216.0000000;218.5500000;214.6100000;217.8500000;46589060
20190206;217.9200000;218.1500000;215.4100000;216.5900000;46139530
20190207;216.0000000;216.6500000;210.6000000;211.0100000;69155220
20190208;209.9900000;211.9300000;208.7000000;210.4300000;51480680
20190211;211.0000000;214.7200000;210.8000000;214.0000000;49597150
20190212;214.7300000;219.4500000;214.6000000;219.1000000;73524360
20190213;219.6000000;220.7000000;213.1000000;213.9000000;85042730
20190214;208.5000000;209.8500000;201.7000000;204.4300000;154867810
20190215;205.9400000;209.0000000;205.5200000;208.0000000;78872640
20190218;208.7000000;209.7300000;203.2000000;204.1900000;76368650
20190219;203.6000000;205.6000000;201.1000000;202.0800000;66628330
20190220;203.9000000;206.8900000;203.2300000;206.8900000;66614210
20190221;207.5600000;207.8700000;202.3000000;203.4100000;68058950
20190222;203.6200000;206.1000000;203.0300000;205.2500000;45737340
20190225;205.5000000;208.6000000;204.2000000;205.8600000;70760670
20190226;204.8000000;205.8000000;202.9000000;205.8000000;50742950
20190227;206.0600000;206.9000000;203.9000000;205.4000000;54017660
20190228;205.0000000;208.8900000;204.1600000;207.8000000;62293690
20190301;208.4400000;209.0000000;206.1000000;206.5400000;46000050
20190304;207.0200000;207.5000000;205.2500000;205.5000000;31471880
20190305;204.8400000;204.9000000;202.2500000;202.9200000;46296020
20190306;202.8900000;205.7000000;202.6000000;205.0000000;52926540
20190307;205.1000000;206.6700000;203.5000000;203.9500000;46053890
20190311;203.2000000;205.6000000;202.5600000;205.2500000;42374840
20190312;206.5000000;206.8900000;204.4000000;205.1000000;42016460
20190313;204.6900000;206.0000000;203.8000000;206.0000000;28504220
20190314;205.6000000;206.3800000;203.5000000;203.6600000;43825330
20190315;204.2000000;204.9500000;203.5500000;203.5500000;35811130
20190318;204.2500000;206.1400000;204.1100000;205.9000000;40789510
20190319;206.4000000;208.3100000;205.9300000;207.7000000;47705420
20190320;207.5500000;209.8400000;206.4000000;209.8000000;55498860
20190321;210.2700000;212.2900000;209.7700000;210.6100000;66856470
20190322;210.6500000;211.2900000;206.7000000;207.7000000;49381080
20190325;206.6600000;214.2000000;205.5500000;214.0000000;107953490
20190326;214.7100000;218.4600000;213.1300000;218.0000000;81274550
20190327;218.2100000;219.2500000;214.1000000;214.1000000;71870510
20190328;214.1400000;215.9500000;213.7200000;215.0700000;47481780
20190329;216.0000000;218.1900000;214.4000000;214.4200000;85726830
20190401;215.0500000;218.1100000;215.0100000;217.7000000;51669790
20190402;218.7500000;219.3200000;216.8000000;218.2300000;49132320
20190403;220.1200000;224.1600000;218.8800000;219.0500000;91987840
20190404;218.5000000;221.8500000;218.0100000;221.8000000;51920220
20190405;222.3500000;227.7000000;222.0300000;227.5000000;77930270
20190408;227.9000000;232.3000000;227.9000000;232.3000000;70830180
20190409;233.5400000;238.9000000;232.3900000;238.0000000;117168650
20190410;239.0000000;245.2500000;237.9400000;243.6800000;129029970
20190411;244.4000000;247.2300000;238.8600000;238.8600000;105320630
20190412;239.9700000;243.1500000;237.0000000;239.5000000;96065730
20190415;240.3900000;242.3000000;237.0600000;237.8000000;47848560
20190416;239.0000000;239.5000000;232.3200000;233.2400000;86383980
20190417;234.5200000;235.7500000;232.0000000;234.3000000;70133760
20190418;233.8000000;234.1100000;230.8400000;232.7900000;55682060
20190419;233.4800000;233.5000000;231.9000000;232.6000000;12238240
20190422;233.7000000;236.0900000;233.0500000;235.4100000;44233210
20190423;235.9900000;237.5600000;234.1600000;235.6700000;56823030
20190424;235.0000000;236.4700000;233.9400000;236.0000000;43602000
20190425;235.6800000;236.0000000;227.8000000;227.8000000;100789420
20190426;227.4700000;227.4700000;222.0800000;223.1800000;94039040
20190429;223.7000000;229.0900000;223.0500000;228.8000000;48768500
20190430;229.0200000;229.0200000;223.8100000;225.1700000;63392980
20190502;226.0000000;229.8400000;225.8500000;229.1000000;36429060
20190503;229.6900000;233.0000000;228.5500000;232.5200000;47604250
20190506;228.7200000;232.8000000;227.0000000;232.8000000;48147810
20190507;232.7000000;234.3400000;230.2600000;231.4900000;46470700
20190508;231.0300000;232.5000000;229.5000000;230.0000000;42255720
20190510;227.0000000;229.4900000;226.1100000;227.0000000;43963230
20190513;226.6000000;228.6700000;224.1500000;224.2200000;47065110
20190514;224.6000000;230.5500000;224.6000000;227.8800000;76555100
20190515;228.9200000;230.9600000;224.4300000;228.6900000;61009200
20190516;228.9800000;231.4500000;227.5900000;228.1900000;40094740
20190517;226.9800000;228.2400000;226.0000000;226.9400000;28412300
20190520;228.1000000;229.1800000;225.1000000;226.0000000;30088250
20190521;227.0200000;232.7100000;226.0400000;232.7100000;59067410
20190522;233.1300000;237.4000000;230.8000000;235.8600000;59371310
20190523;234.4800000;235.3700000;228.5700000;229.3000000;51293570
20190524;231.2100000;236.4500000;231.2000000;234.4500000;65680760
20190527;235.2700000;237.0000000;233.8300000;236.0000000;27752790
20190528;236.4000000;237.4700000;230.6000000;233.1900000;74031020
20190529;232.1900000;234.3000000;230.2500000;233.4000000;51364080
20190530;234.5600000;235.2100000;231.9100000;232.7500000;36306660
20190531;230.5600000;234.1000000;229.2100000;233.2400000;53296760
20190603;231.1800000;241.5000000;230.3500000;239.9500000;84406830
20190604;239.8500000;240.2500000;234.8000000;236.0000000;69935260
20190605;236.1200000;240.3000000;235.1100000;239.0000000;52756470
20190606;238.8700000;246.3400000;238.5300000;244.8900000;61323390
20190607;246.3800000;249.0000000;246.0600000;248.2800000;68267530
20190610;249.5800000;250.6500000;245.2000000;249.0000000;62543690
20190611;235.5000000;239.0000000;235.1100000;235.8900000;67252510
20190613;236.5000000;241.0700000;232.5500000;240.4900000;75143890
20190614;240.6000000;243.8000000;237.1000000;238.8000000;50167230
20190617;238.9100000;240.8700000;237.5000000;237.8000000;33592970
20190618;237.2500000;241.9900000;236.3600000;241.8000000;48909090
20190619;242.5000000;242.9500000;238.7000000;240.4000000;33760330
20190620;241.9800000;244.9900000;241.4000000;244.1000000;64284450
20190621;243.0100000;243.9000000;237.5600000;238.0200000;60981900
20190624;239.0100000;240.7500000;238.4200000;239.0900000;27673280
20190625;238.9500000;239.2000000;234.2000000;236.7000000;38507450
20190626;236.8000000;241.3700000;235.8100000;240.5900000;39691210
20190627;240.4200000;242.4400000;238.3000000;240.5000000;48108550
20190628;240.1200000;241.2300000;237.8700000;238.5500000;33373530
20190701;240.9800000;243.9000000;240.2100000;242.9800000;50562960
20190702;242.5200000;242.7400000;239.7000000;241.2000000;28531390
20190703;241.0000000;243.7000000;240.1700000;241.5100000;32693350
20190704;241.9700000;243.0000000;240.8100000;242.8200000;25303020
20190705;242.9500000;243.5000000;241.6100000;242.8300000;27841230
20190708;242.2200000;243.3000000;240.6800000;243.3000000;28458070
20190709;242.9500000;243.7000000;241.8700000;242.7400000;26334670
20190710;243.1100000;245.5000000;242.0100000;243.7600000;41586230
20190711;244.5200000;244.9700000;240.1700000;241.3000000;33101970
20190712;241.2900000;241.5000000;236.3700000;237.0200000;47658170
20190715;237.9000000;238.5900000;234.2300000;235.2700000;44987070
20190716;234.6500000;235.3000000;232.2500000;234.7500000;36144200
20190717;234.3200000;238.0400000;233.5000000;234.6300000;33512230
20190718;233.8100000;236.4000000;233.5000000;234.7800000;22818540
20190719;236.3500000;237.9300000;232.3200000;232.8500000;34586080
20190722;232.9300000;233.9800000;228.5700000;230.3500000;37930900
20190723;230.5000000;232.8300000;228.5200000;232.4800000;36306690
20190724;233.7200000;234.0000000;229.9000000;230.6500000;27236550
20190725;229.9900000;234.6500000;229.0200000;232.9000000;33004560
20190726;232.5000000;233.9900000;230.2500000;230.5500000;25904020
20190729;230.7000000;233.7400000;230.1800000;232.8000000;18366190
20190730;233.1400000;236.0000000;231.1300000;236.0000000;34773990
20190731;237.5100000;237.5500000;233.1100000;233.4900000;50356650
20190801;232.1500000;232.4600000;228.5000000;229.5000000;56032690
20190802;224.9100000;226.8800000;220.3000000;220.8100000;94010550
20190805;219.7800000;224.0000000;219.4500000;222.2400000;49041610
20190806;222.7700000;226.8800000;222.3000000;226.0100000;48720730
20190807;225.8900000;227.6000000;221.9000000;222.2500000;49530250
20190808;224.6000000;225.9000000;223.1800000;223.9300000;31144010
20190809;224.0600000;224.3600000;220.6700000;220.6700000;31478890
20190812;222.3800000;222.9900000;219.7400000;222.3000000;28695760
20190813;221.3100000;225.7500000;220.0700000;223.1800000;46706040
20190814;224.1000000;224.2500000;216.6000000;217.1100000;52004130
20190815;218.5000000;218.9400000;212.8800000;214.5900000;68165210
20190816;215.8000000;216.7500000;213.9100000;215.0500000;38353770
20190819;217.0400000;218.2000000;214.0600000;217.4000000;37521900
20190820;217.6300000;219.2300000;215.5300000;216.0000000;36984710
20190821;216.9600000;219.5000000;215.8000000;218.6200000;42898300
20190822;218.2500000;220.4000000;217.3500000;219.5000000;45670450
20190823;220.2100000;223.1000000;217.8600000;219.5000000;54739920
20190826;217.5400000;219.6400000;216.5300000;218.5000000;34995860
20190827;218.8800000;219.0500000;215.6100000;217.8900000;51323830
20190828;218.0800000;219.0800000;217.1800000;218.3000000;30139230
20190829;218.4700000;221.5000000;218.0500000;221.5000000;35886460
20190830;221.9100000;225.2000000;221.2100000;224.2000000;58155090
20190902;224.0500000;227.8400000;223.4100000;226.6800000;38911370
20190903;225.9400000;226.2500000;222.0500000;224.0000000;44465820
20190904;225.3000000;227.5000000;224.6900000;227.1000000;41551160
20190905;229.5100000;230.9300000;228.3600000;230.7900000;54585230
20190906;231.0000000;231.2000000;228.3600000;229.0200000;37869960
20190909;229.8800000;230.8700000;227.6100000;229.0000000;22721370
20190910;228.6000000;235.2300000;227.1000000;233.3000000;60365220
20190911;233.5000000;235.9000000;232.6200000;234.7200000;41834400
20190912;234.9000000;235.4200000;232.8100000;234.5700000;38921290
20190913;234.1700000;235.0000000;231.9100000;233.0000000;23097450
20190916;234.9800000;235.5300000;233.2000000;235.3200000;39411110
20190917;235.2200000;237.2000000;233.9900000;235.8900000;55730800
20190918;235.7100000;236.4500000;234.4500000;235.3000000;25586000
20190919;234.8600000;235.4900000;233.1200000;234.9800000;39418060
20190920;234.9800000;235.5000000;230.7200000;232.0000000;40550620
20190923;231.7100000;232.1700000;229.0500000;229.7000000;28163380
20190924;229.9500000;231.9900000;227.1100000;227.5000000;43394690
20190925;226.5000000;228.3000000;225.3000000;228.0900000;37893030
20190926;228.2300000;230.9000000;227.7100000;229.0900000;32718120
20190927;229.2000000;229.9600000;228.0500000;228.0500000;18019780
20190930;228.5700000;229.0000000;226.0500000;227.7100000;30218260
20191001;227.6100000;229.5600000;226.4900000;226.4900000;29831350
20191002;226.0500000;226.6300000;223.0300000;223.5000000;42412900
20191003;223.5900000;225.6400000;222.6100000;224.0800000;38355010
20191004;224.9000000;226.0600000;221.8700000;222.7600000;32106750
20191007;223.1700000;227.8000000;222.4100000;227.5500000;40102200
20191008;227.7500000;228.1800000;225.1500000;226.0300000;30959840
20191009;226.0300000;229.0000000;225.5200000;227.7000000;39702090
20191010;227.7000000;228.9400000;225.6200000;228.5000000;31708420
20191011;229.5000000;231.2000000;228.9700000;230.3100000;37412420
20191014;230.2900000;230.6700000;227.8200000;228.4000000;34582240
20191015;228.6000000;229.8800000;227.0000000;229.4000000;30721760
20191016;229.1000000;231.2000000;229.1000000;231.0000000;39205260
20191017;230.7400000;233.5000000;230.5200000;233.5000000;45971100
20191018;233.2100000;236.0300000;232.8000000;235.5500000;42706040
20191021;236.0200000;236.8800000;234.0400000;234.9400000;28395030
20191022;235.0200000;239.7700000;235.0000000;239.7700000;40288490
20191023;239.2000000;240.1800000;237.7600000;239.5700000;34578200
20191024;239.6300000;242.7800000;239.0600000;242.7800000;40358060
20191025;242.5500000;242.7700000;237.8500000;240.0000000;49759850
20191028;240.5100000;242.3300000;235.2500000;237.0300000;39033330
20191029;237.1000000;240.2000000;236.0000000;240.1100000;41488880
20191030;239.6900000;242.2000000;237.8500000;239.5100000;43559920
20191031;240.7200000;242.0000000;234.0100000;234.8900000;60238840
20191101;235.3500000;236.7400000;232.8000000;236.4000000;39183190
20191105;239.6000000;240.9800000;236.7000000;238.5300000;43257820
20191106;238.4200000;239.0200000;236.5200000;239.0200000;33383900
20191107;238.1100000;242.9500000;237.7100000;242.5000000;44637570
20191108;241.4200000;241.6800000;238.7000000;240.1700000;30473030
20191111;239.0200000;242.4000000;238.3100000;241.5000000;27111060
20191112;241.8000000;243.7400000;239.5000000;239.8700000;35513320
20191113;239.0600000;239.5700000;235.8100000;237.2100000;31373320
20191114;237.6200000;239.1300000;236.8200000;237.5000000;34316400
20191115;237.8500000;240.1800000;236.4500000;240.0000000;30652680
20191118;240.5900000;241.2300000;236.3600000;237.4500000;32941310
20191119;237.5200000;239.8200000;237.2000000;239.2500000;29128910
20191120;238.6000000;240.2000000;237.1000000;237.7800000;28091490
20191121;237.3700000;238.0000000;235.8000000;237.1500000;24612470
20191122;236.5800000;240.1900000;236.5300000;238.1300000;33565030
20191125;238.6800000;239.7500000;237.2100000;237.9800000;17536530
20191126;238.0100000;238.1000000;234.3500000;235.0000000;58327470
20191127;235.2500000;236.4500000;233.5100000;234.2200000;21871060
20191128;234.1000000;235.5000000;233.1000000;235.2000000;18849720
20191129;234.6500000;235.1400000;231.9700000;233.9800000;27230330
20191202;234.5900000;236.3700000;233.0000000;233.7700000;28186930
20191203;233.2800000;234.0600000;230.1300000;230.6600000;26676820
